"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"666"	"Bloomberg/Selzer"	"2016-08-05"	"2016-08-08"	"2016-08-10T11:35:51Z"	749	"Likely Voters"	"Live Phone"	40	44	4	3	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-25108"	"http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rAjnCYJjgvBw/v0"	"Nonpartisan"	"None"	"If the general election were held today, and the candidates were Hillary Clinton for the Democrats, Donald Trump for the Republicans, Gary Johnson for the Libertarian Party, and Jill Stein for the Green Party, for whom would you vote?"	1
"667"	"PSRAI"	"2016-08-04"	"2016-08-07"	"2016-08-11T20:29:52Z"	798	"Registered Voters"	"Live Phone"	39	45	3	12	"http://elections.huffingtonpost.com/pollster/polls/psrai-25137"	"https://www.psrai.com/pdf/psrai_pr081016.pdf"	"Nonpartisan"	"None"	""	1
"668"	"Monmouth University"	"2016-08-04"	"2016-08-07"	"2016-08-08T17:11:04Z"	683	"Likely Voters"	"Live Phone"	37	50	3	3	"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25087"	"http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_081016/"	"Nonpartisan"	"None"	"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?"	1
"669"	"UPI/CVOTER"	"2016-08-01"	"2016-08-07"	"2016-08-09T15:08:43Z"	960	"Likely Voters"	"Internet"	44	49	7	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25098"	"http://www.upi.com/Top_News/US/2016/08/09/UPICVoter-poll-Donald-Trump-stops-the-bleeding-for-a-day/9271470751783/?spt=sec&or=tn"	"Nonpartisan"	"None"	""	1
"670"	"NBC/SurveyMonkey"	"2016-08-01"	"2016-08-07"	"2016-08-09T11:40:23Z"	11480	"Registered Voters"	"Internet"	41	51	NA	8	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-25094"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-opens-double-digit-lead-over-trump-n625676"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates, for whom would you vote?"	1
"671"	"NBC/SurveyMonkey"	"2016-08-01"	"2016-08-07"	"2016-08-09T11:40:23Z"	11480	"Registered Voters"	"Internet"	38	44	4	4	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-25094"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-opens-double-digit-lead-over-trump-n625676"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today among the following candidates for whom would you vote?"	2
"672"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	2001	"Registered Voters"	"Internet"	37	46	NA	18	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"673"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	760	"Registered Voters - Democrat"	"Internet"	7	83	NA	10	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"674"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	591	"Registered Voters - Republican"	"Internet"	77	10	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"675"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	650	"Registered Voters - independent"	"Internet"	34	34	NA	32	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?"	1
"676"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	2001	"Registered Voters"	"Internet"	33	41	5	13	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"677"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	760	"Registered Voters - Democrat"	"Internet"	6	79	4	7	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"678"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	591	"Registered Voters - Republican"	"Internet"	73	8	1	11	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"679"	"Morning Consult"	"2016-08-04"	"2016-08-05"	"2016-08-07T11:58:22Z"	650	"Registered Voters - independent"	"Internet"	27	26	9	22	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-25078"	"https://morningconsult.com/2016/08/07/clinton-surges-past-trump-rough-week-republicans/"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump and Libertarian Gary Johnson, for whom would you vote?"	2
"680"	"ABC/Post"	"2016-08-01"	"2016-08-04"	"2016-08-07T11:52:35Z"	682	"Likely Voters"	"Live Phone"	44	51	3	1	"http://elections.huffingtonpost.com/pollster/polls/abc-post-25077"	"https://www.washingtonpost.com/politics/poll-after-conventions-clinton-leads-trump-by-8-points/2016/08/06/517999c0-5b33-11e6-9aee-8075993d73a2_story.html?wpisrc=nl_rainbow&wpmm=1"	"Nonpartisan"	"None"	"If the presidential election were held today and the candidates were (Hillary Clinton, the Democrat) and Donald Trump, (the Republican), for whom would you vote for?"	1
"681"	"ABC/Post"	"2016-08-01"	"2016-08-04"	"2016-08-07T11:52:35Z"	682	"Likely Voters"	"Live Phone"	39	47	4	4	"http://elections.huffingtonpost.com/pollster/polls/abc-post-25077"	"https://www.washingtonpost.com/politics/poll-after-conventions-clinton-leads-trump-by-8-points/2016/08/06/517999c0-5b33-11e6-9aee-8075993d73a2_story.html?wpisrc=nl_rainbow&wpmm=1"	"Nonpartisan"	"None"	""	2
"682"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	851	"Registered Voters"	"Live Phone"	39	46	5	11	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the President of United States were held today and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?"	1
"683"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	290	"Registered Voters - Democrat"	"Live Phone"	9	87	1	3	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the President of United States were held today and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?"	1
"684"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	270	"Registered Voters - Republican"	"Live Phone"	82	7	2	9	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the President of United States were held today and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?"	1
"685"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	272	"Registered Voters - independent"	"Live Phone"	36	38	10	17	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the President of United States were held today and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?"	1
"686"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	851	"Registered Voters"	"Live Phone"	35	39	6	8	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the president of the United States were held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, and Gary Johnson, the Libertarian, and Jill Stein of the Green Party for whom would you vote?"	2
"687"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	290	"Registered Voters - Democrat"	"Live Phone"	7	83	2	4	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the president of the United States were held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, and Gary Johnson, the Libertarian, and Jill Stein of the Green Party for whom would you vote?"	2
"688"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	270	"Registered Voters - Republican"	"Live Phone"	77	5	2	7	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the president of the United States were held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, and Gary Johnson, the Libertarian, and Jill Stein of the Green Party for whom would you vote?"	2
"689"	"IBD/TIPP"	"2016-07-29"	"2016-08-04"	"2016-08-05T17:23:19Z"	272	"Registered Voters - independent"	"Live Phone"	31	27	11	12	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-25071"	"http://www.investors.com/politics/trump-loses-ground-across-the-board-against-clinton-poll-finds/"	"Nonpartisan"	"None"	"If the 2016 election for the president of the United States were held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, and Gary Johnson, the Libertarian, and Jill Stein of the Green Party for whom would you vote?"	2
"690"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	983	"Registered Voters"	"Live Phone"	33	48	14	5	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"691"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - Democrat"	"Live Phone"	3	90	5	1	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"692"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - Republican"	"Live Phone"	79	6	12	4	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"693"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - independent"	"Live Phone"	31	37	23	8	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"694"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	983	"Registered Voters"	"Live Phone"	31	45	7	8	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"695"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - Democrat"	"Live Phone"	3	88	3	4	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"696"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - Republican"	"Live Phone"	78	5	4	7	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"697"	"McClatchy/Marist"	"2016-08-01"	"2016-08-03"	"2016-08-04T22:00:28Z"	NA	"Registered Voters - independent"	"Live Phone"	26	31	11	13	"http://elections.huffingtonpost.com/pollster/polls/mcclatchy-marist-25067"	"https://www.scribd.com/document/320225575/McClatchy-Marist-Poll-National-Nature-of-the-Sample-and-Tables-August-2016"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"698"	"NBC/WSJ"	"2016-07-31"	"2016-08-03"	"2016-08-04T22:03:25Z"	800	"Registered Voters"	"Live Phone"	38	47	11	4	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-25068"	"https://www.scribd.com/document/320223703/16579-NBCWSJ-August-Poll-8-4-Release"	"Nonpartisan"	"None"	"If the next election for president were held today, with (ROTATE) … Donald Trump and Mike Pence as the Republican candidates, and Hillary Clinton and Tim Kaine as the Democratic candidates, for whom would you vote?"	1
"699"	"NBC/WSJ"	"2016-07-31"	"2016-08-03"	"2016-08-04T22:03:25Z"	800	"Registered Voters"	"Live Phone"	34	43	8	5	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-25068"	"https://www.scribd.com/document/320223703/16579-NBCWSJ-August-Poll-8-4-Release"	"Nonpartisan"	"None"	"And, if the next election for president were held today, with Donald Trump as the Republican candidate, Hillary Clinton as the Democratic candidate, Gary Johnson the Libertarian candidate, and Jill Stein the Green Party candidate for whom would you vote?"	2
"700"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	1072	"Likely Voters"	"Internet"	39	43	9	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"701"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - Democrat"	"Internet"	9	81	5	5	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"702"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - Republican"	"Internet"	76	7	7	9	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"703"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - independent"	"Internet"	27	27	32	13	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	1
"704"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	1072	"Likely Voters"	"Internet"	38	42	4	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"705"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - Democrat"	"Internet"	10	78	4	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"706"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - Republican"	"Internet"	73	7	5	11	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"707"	"Ipsos/Reuters"	"2016-07-30"	"2016-08-03"	"2016-08-04T17:44:53Z"	NA	"Likely Voters - independent"	"Internet"	30	25	12	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25063"	"http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7333"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were as below, for whom would you vote?"	2
"708"	"Rasmussen"	"2016-08-01"	"2016-08-02"	"2016-08-04T13:24:40Z"	1000	"Likely Voters"	"IVR/Online"	40	44	6	4	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-25057"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	"If the 2016 presidential election were held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson or Green Party candidate Jill Stein?"	1
"709"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	1022	"Registered Voters"	"Live Phone"	39	49	5	8	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	1
"710"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - Democrat"	"Live Phone"	5	87	3	5	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	1
"711"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - Republican"	"Live Phone"	78	12	4	6	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	1
"712"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - independent"	"Live Phone"	41	33	12	13	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	1
"713"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	1022	"Registered Voters"	"Live Phone"	35	44	1	8	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	2
"714"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - Democrat"	"Live Phone"	4	81	1	6	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	2
"715"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - Republican"	"Live Phone"	73	9	1	6	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	2
"716"	"FOX"	"2016-07-31"	"2016-08-02"	"2016-08-03T22:28:18Z"	NA	"Registered Voters - independent"	"Live Phone"	35	29	3	10	"http://elections.huffingtonpost.com/pollster/polls/fox-25054"	"http://www.foxnews.com/politics/2016/08/04/fox-news-poll-clinton-and-trump-disliked-by-voters.html"	"Nonpartisan"	"None"	""	2
"717"	"YouGov/Economist"	"2016-07-30"	"2016-08-01"	"2016-08-02T11:18:17Z"	1069	"Registered Voters"	"Internet"	36	41	6	9	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-25040"	"https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"718"	"YouGov/Economist"	"2016-07-30"	"2016-08-01"	"2016-08-02T11:18:17Z"	397	"Registered Voters - Democrat"	"Internet"	5	81	5	7	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-25040"	"https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"719"	"YouGov/Economist"	"2016-07-30"	"2016-08-01"	"2016-08-02T11:18:17Z"	300	"Registered Voters - Republican"	"Internet"	78	4	1	7	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-25040"	"https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"720"	"YouGov/Economist"	"2016-07-30"	"2016-08-01"	"2016-08-02T11:18:17Z"	372	"Registered Voters - independent"	"Internet"	34	31	10	14	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-25040"	"https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, Donald Trump, the Republican, Gary Johson, the Libertarian, and Jill Stein, from the Green Party, who would you vote for?"	1
"721"	"Penn Schoen Berland"	"2016-07-29"	"2016-08-01"	"2016-08-03T16:59:15Z"	1000	"Likely Voters"	"Internet"	40	45	NA	10	"http://elections.huffingtonpost.com/pollster/polls/penn-schoen-berland-25048"	"http://psbresearch.com/wp-content/uploads/2016/08/PSB-DNC-Dial-Test-08-02-16.pdf"	"Nonpartisan"	"None"	"If the 2016 Presidential Election were being held today, who would you vote for?"	1
"722"	"Penn Schoen Berland"	"2016-07-29"	"2016-08-01"	"2016-08-03T16:59:15Z"	NA	"Likely Voters - Democrat"	"Internet"	5	85	NA	6	"http://elections.huffingtonpost.com/pollster/polls/penn-schoen-berland-25048"	"http://psbresearch.com/wp-content/uploads/2016/08/PSB-DNC-Dial-Test-08-02-16.pdf"	"Nonpartisan"	"None"	"If the 2016 Presidential Election were being held today, who would you vote for?"	1
"723"	"Penn Schoen Berland"	"2016-07-29"	"2016-08-01"	"2016-08-03T16:59:15Z"	NA	"Likely Voters - Republican"	"Internet"	79	7	NA	9	"http://elections.huffingtonpost.com/pollster/polls/penn-schoen-berland-25048"	"http://psbresearch.com/wp-content/uploads/2016/08/PSB-DNC-Dial-Test-08-02-16.pdf"	"Nonpartisan"	"None"	"If the 2016 Presidential Election were being held today, who would you vote for?"	1
"724"	"Penn Schoen Berland"	"2016-07-29"	"2016-08-01"	"2016-08-03T16:59:15Z"	NA	"Likely Voters - independent"	"Internet"	36	26	NA	19	"http://elections.huffingtonpost.com/pollster/polls/penn-schoen-berland-25048"	"http://psbresearch.com/wp-content/uploads/2016/08/PSB-DNC-Dial-Test-08-02-16.pdf"	"Nonpartisan"	"None"	"If the 2016 Presidential Election were being held today, who would you vote for?"	1
"725"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	894	"Registered Voters"	"Live Phone"	43	52	5	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
"726"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - Democrat"	"Live Phone"	3	96	1	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
"727"	"CNN"	"2016-07-29"	"2016-07-31"	"2016-08-01T21:18:36Z"	NA	"Registered Voters - Republican"	"Live Phone"	89	8	3	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25037"	"http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
